,Unnamed: 0,tweet,class_multi,class_binary
3147,3147,to je odnos do samostoj držav dokler se eni pred kidrič v 2020 klanj,1,1
3148,3148,tako si kot laik predstav kakopak do tell me the real stuff seved,0,0
3149,3149,le kdo je za časa krize zmetal 5 milijard pufa bankam da so si njeni delili ti proklet zločinka niti v parla ni izvolj in ona očita pufe janez ki jih je namen v tej krizi ljudem med drugi tudi njeni klošarjem in raznoraz zlatkotam poden komisar lopov,1,1
3150,3150,kp pade pod 19 v dnevn zapokl v kamin mi je prav vseen za letne čase,0,0
3151,3151,ja na sodstv vsekakor so na politik pa ne živim v demokratič držav,0,0
3152,3152,je bilo vsem miličnik v sloven razen 8 speci prekin brez naših vednos zavar policis za poškod pri delu denar si je prilas eden velik kapo in naj ga kar žre on in njeg jaz sem si zarad poškod hrbten moral sama še bergl kupit,1,1
3153,3153,mene mnogo bolj zanim kdaj bo sprost monfalconetržič,0,0
3154,3154,ljudj se tega večin čisto dobro zaved kolikor sem spreml je probl s skupin bumerj d,1,1
3155,3155,lepo prosi super p s zunaj žgol kot za stavo briga jih virus in naše skrbi,1,1
3156,3156,tudi jaz se to sprašuj kaj razen petkov kolesar lahko sploh še nared in kako naj komun svoje pogled ko nasprot stran ni priprav na nikakr dialog,1,1
3157,3157,promet nesreč 26 07 2020 20 07ob 20 09 se je v bližin nasel tatin občin kranj osebn vozil prevrn na bok v gozd gasil gars kranj so kraj dogod zavar in nudil pomoč poškod oseba do pr,0,0
3158,3158,g brda bohinj solčav in še nekaj občin ne spust virušč sarscov2 medse kaj se nič ne zabav poroč nimaj sezons delav z balkan,0,0
3159,3159,dr kropf urgent v opera sobo 11 stillst,0,0
3160,3160,no zdej pa že cajt da se tale doroth bratus zbudi in pride iz oza nazaj v kanzas butn skala cez zid vi đast id tajm nasled volitv ne bo več vodel dz in ona bi delal vlado,1,1
3161,3161,prvič je probl tak govor sestav potem pa to poved s pojbič energ čustv delaj ti rečem,1,1
3162,3162,zato pa mladc v slo študir do 40 leta fdv ffpres,1,1
3163,3163,zato ne omil sedaj veljav ukrep ker ste na dobri poti,0,0
3164,3164,prelistaj novi poslov katalog in izber pravo kombin paket in storit za vaš posel,0,0
3165,3165,spošt pavle res nimat vseh info recim tistih iz brusl kjer je enako razmis za kaj gre danes gre za vpraš kdo bo umrl in kdo bo ostal živ gledat ital še 14 dni pa je to naša realn vi pa o vpraš novinar vse info bodo dobil,0,0
3166,3166,pa jezus marij in vsi njuni otroc kaj je taka panik s tem portoroz kot prvo vreme je itak v kurcu kot drugo gostil so zaprt in kot tretj sloven nismo ravno znani po objem in zaliz mimoid pamet v roke pa mal manj hister in vse bo ok,3,1
3167,3167,uničil ste še tisto kar je dobro delal za nikamor ste sramot ste tudi po vaši zaslug bo sloven od zdaj naprej črni raček v evrop hvala vam za to,1,1
3168,3168,uvest polic preiskav zakaj se je to zgodil in sankcion odgovor,0,0
3169,3169,ne maraj janez srbij ići všeč jim je samo njihov denar,1,1
3170,3170,mogoč to izkoris da vzpostav tud gospodar kontak sicer spet si tega najbrž ne želim ali pač glede na to da z usa je precej nejasnos,0,0
3171,3171,mi ki radi delam smo vesel da bomo lahko vso energ in voljo prelil v ustvar in delo vi ki radi bicikl pa boste jamral in težil razli je očitn,1,1
3172,3172,seved mogoč take zadev jemlj preveč osebn in jih povezuj s sabo namest s posamez turistič delav potrdit ali kater druga pristr pač,0,0
3173,3173,moj dedi je babic svoj čas tudi po petkr nazaj poslal ko sta kam šla češ tako obleč pa že ne boš z mano hodil po svetu se spomn ko sva enkrat uro in pol čakal v avtu potem pa je babic popizd da se ne gre več nazaj preobleč,3,1
3174,3174,katy perry z zaroč igral orland bloom to polet pričak dekli pevka je obožev znova razvesel z nekaj nosečn fotograf ki jih delil na družb omrežj,0,0
3175,3175,križar pohod so krščan sam sem kristj ampak na križar pohod pa res ne gleda kot na nekaj dobr enako velja za inkviz in konkvistador shame on you,3,1
3176,3176,ne bom razlag kdo jo je zadnj zaprl in v kater trgov ko sem šel zamenj bater ena babni je bla in zadnjič sem potem skočil v blejsk jezer in kmalu zatem v grozi opazil zaro stekl saphir ni šajba iz spodn stran jebemjimkapul matr sem bil besen,0,0
3177,3177,japons je uspešn nadzor širjen koronavirus dokler so bile v igri letošn poletn olimp igre ko so bile prelož na prihod leto pa je virus spet nenadzor hm bomo videl kaj bo v južni korej po volitvah,0,0
3178,3178,boris vas vpraš kolik azilov so podel ljude iz teh držav in vi mu odgovor 85 precej težko je komun z vami saj si ves čas puščat neke luknj pogojnik itd vse to ker se morat iz meni neznan razlog še vedno skriv za fasad objekt novinar,1,1
3179,3179,mogoč se pozna da je folk nekaj časa šel v trgov po večji nakup potem pa 2 tedna nič prej je folk šel vsak dan po nekaj kar so nujno rabil in še 10 stvar k so jih sprot kupil,0,0
3180,3180,kadar rabim grem k privat zdravnik preko napotn nikol nič ne plčam pa še kvalitet zdravs storit je višja pojma nimaš kaj pomen privatiz zdravs,0,0
3181,3181,ampak prelep da bi opisal ta predlog,0,0
3182,3182,izhaj iz znanih podatk in študij o virus še ne vemo vsega ko bodo zunan temperatur preko 30 st c se bo aerosol prenos upočas seved tudi v odvisnos od vlaznos zraka,0,0
3183,3183,danes dopold smo grofj gostil dva člana tv celje ki sta posnel naše delo na trenin in oprav pogovor s trener dušan kosić prispevek na misija1920 mojemestomojklub gremocel,0,0
3184,3184,ma nehi jo sliši zjutraj pa se ti še ves dan po glavi rola so pa dobro pgrunt eno boljš na market področ v zadnj časih če mi šipa poči vem ja v tem je fora market,0,0
3185,3185,imaš prav ali pa tudi ne če opazuj okoli ljudi v tvoje življ okolj si boš mogoč ustvar realn sliko je pa res da vsi narod niso zreli za demokr vendar je v tej situa potreb poisk najbol optim rešit,0,0
3186,3186,ne pozab na grčij kjer se brani evrop in njena civiliz,0,0
3187,3187,meni je nemšk mehki optimistič državn pristop mnogo bolj pri srcu,0,0
3188,3188,ta domobr je toksič morbid če hočet biti žrtve za đabe si najd kašen drug kraj predvs takeg kjer okoli vas ni zdrav prolif ljudi hvala,1,1
3189,3189,noro umrl je voznik mestn avtobus philip monguillot 3 potnik je naroč naj si naden obrazn maske najprej napadl verbal nato so ga potisn z avtobus in ga pretep ter brcal v glavo,0,0
3190,3190,poslanecsd predlag vladi da prazn drža stanov namen za začasn bivan delav v zdravs in drugih kritič dejavnos ki na delo prihaj iz drugih delov sloven,0,0
3191,3191,predsednik gener skušč katalon je kritič do tega da špan ne posn franc dansk in poljsk ki ne nudij javne pomoč podjet s sedež v davčn oazi,0,0
3192,3192,hahahah dkaj pa ima smisel zadnj phaaa par mesec d,0,0
3193,3193,dolgor potreb držav so zanemar v tako rekoč vsake sredn velik mestu raste nov nogomet stadion bolni pa kronič priman denar negov in učitel se pritožuj zarad bednih plač navadn voliv ne more vedet za vse te težav,1,1
3194,3194,nekaj je da se proslav ne udelež nekaj pa da poziv na piskan v bližin in ostal cirku delavn z namen moten državn proslav,1,1
3195,3195,odredb sodišč za preiskav ni lahko dobit avk jo je tokrat dobil za glavn sloven medijs veljak oziro z njimi povez podjet,0,0
3196,3196,hja nedojeb in fantaz debilč ki v živo še niso videl gole žensk sektasds,3,1
3197,3197,težk bo je na tesne zadnj čase si je vuiton torbi strgal pa čevlj pošved pa mora revic nadomestit verjet bo še zbiral kakšn donac težki časi so za tovar,1,1
3198,3198,in to na progi ki so jo prenov tudi s pomoč evrops sredst da bi promet na omenj odsek potek vsaj na približ evrop ravni do kdaj pa bo omejit trajal gre za trajn zmanj hitros,0,0
3199,3199,no fajn vidim da si razumel poant mi ne bo treba risat ajd uživaj,0,0
3200,3200,avstr in nemč od danes ne sprej več vlog za azil sloven je s tem skrajn izpostav kdor je za hrbto ljudi sprej marak in v sedanj razmerah zavrač podelit pooblas sloven vojsk za obramb meje je storil veleiz,0,0
3201,3201,me zanim če je tudi žan kupil kakšn delni verjet se on bolje spozn ker ni bil nikol komunajzer za razlik od njegov starej koleg,0,0
3202,3202,temu slaju se pa očitn že dobro fuzla še čuda da je ni vpraš kakšn barve spodnj nosi slak komunajzar ragla,1,1
3203,3203,ustni odgovor fursa je vreden manj kot nič še pisno pojasn ne velja prav velik,1,1
3204,3204,zarad vseh grehov sploh ne bi smel biti več v polic,1,1
3205,3205,na bolni postel naj ga pelj protes umm emmm,1,1
3206,3206,res neznos nekdo bi ji moral glasn prišep da manj je več,0,0
3207,3207,to je pa precej bolj na izi kot prepoved giban na javnih površinah,0,0
3208,3208,v oddaj zbor koti za mlade predstav glasb boga in jezik pestr izštev izštev so sestav del igre ki poudar otrošk domišl nekater so trdno zasidr v ljudsk izroč druge se s tekom časa sprem,0,0
3209,3209,zavist bo skozi obstaj ker je to v mentalit ljudi pa je vseen ali so levi ali desni če bi bili politik dovolj pametn bi lahko sloven sprem v razvoj in turistič sredi europ dobro pri turiz gre kar vredu kar se pa tiče razvo pa nazad,1,1
3210,3210,a odgovor na svoja vpraš si že prejel ali bo potreb nov krizn sestanek da usklad svoja stali,1,1
3211,3211,btw kolik vzpored predav lahko teče na vašem adobe conne siste,0,0
3212,3212,ker moraj kupit hrano plača strošk stanov biti obleč plača otrok šolan tako kot ti in ona vsi ki imajo malo osnov o hospitality biznis torej turiz vedo da je v tem poslu nizka dodan vredn kar posledič pomen precej podpl pokli 5 8,0,0
3213,3213,zakaj cel emšo že roj podatk so preveč in hkrat dovolj,0,0
3214,3214,mesec dela od doma tragič in navdihuj zgodb ter mačke na tipkovnicah,0,0
3215,3215,ok in kako namerav ubiti janšizem brez da bi ubila janšo druga opcij je le da pobij vse podpornik janšizma t j volil sds torej smrt ljude v vsake primer,3,1
3216,3216,hvala tudi meni je hudo za vas življ je težko pa kljub temu malo pošten zasluž tudi otroc invalid nosečn šibki ni jih potreb straš s paralitator ki jih čakaj v maju,0,0
3217,3217,zraven kidrič ga bodo dali da bo imel precednik iz svojih soban lep razgled na dva velik komunistič revol,1,1
3218,3218,ni odziv podzaves in reflek je skrb da bo rdeca zvezd ponovn uporab vsa sredst kot jih je ze v obdobj 4145 in v 90tih letih ni potreb biti freud le blizn zgodov je potreb pozna,1,1
3219,3219,dansk naj bi šole odprl že 15 april če bi enako ravnal mi po mojem marsikater roditel ne bi poslal otrok v šolsk klopi,0,0
3220,3220,tudi žica okol ljublj je imela do 9 5 1945 eno funkc in po tem datum drugo ja pravi ljublj so ga naheb šele po svbodi,3,1
3221,3221,me vesel da nisem osamlj v svoje razmi d,0,0
3222,3222,zakaj pa vi nikogar ne sled če imate podpornik je dobro da komu tudi sled in mu všečk dobre misli ali komentar,0,0
3223,3223,da sprem miselnos trajal bo mene je zanim kako si je to zamisl tukaj in zdaj,1,1
3224,3224,a drnovšek je od mrtvih vstal nasled teden pa boste oživil se titea pa potem se mačka da jih lahko vse pošlj pred sodi,0,0
3225,3225,v tiste linku zgoraj govor da ima cv do zdaj 5 6 veš da nisem strokovnjak v tem občutek pa imam da zdajl raje ne potuj v milan kaj pravi me svetuj da vseen grem,0,0
3226,3226,politič šarlat par excel še nisem srečal člove ki je volil šefa teh politič šarlat ali kogar koli iz združb z akron lmš brez agitprop podpor ertev in poptev so ti in taki subjek politič irelev in takoj pod voliln prago,1,1
3227,3227,ja žal je tako ni pa ok,0,0
3228,3228,a tale bedak dojam da ce ga jaz nalom s takim mnenj nima pravi klicat polic na pomoc,3,1
3229,3229,obletn akms podelit wow nagrad prejemnik bodeč neže 2020kulturnen,0,0
3230,3230,prvorazred tožil prav da smrt janšiz namenj drugorazred državl ni kazniv dejan zavrgl vse ovadb sramot,0,0
3231,3231,to velik pove o naših strankah in predvs o njihov pošten namerah in transparentnos njihov delov,1,1
3232,3232,jaka akcij nad necem kar ni zmozn reakc,0,0
3233,3233,aja potem so v avstr že od 10 stolet komunis na oblas pa vsi kralj in cesarj v avstroog so bili komunis čuj iz kater norišn si ti pobegn,1,1
3234,3234,hm torej ce bi jo drzal le z eno roko palmin kolik korak bi smel nared in ne bi bilo prekrs,0,0
3235,3235,ukrep gredo kot kaže v pravo smer kar je dobro za vse absolut servil do vlade katerekol nikol ni novinar vrlin to želim poudar,0,0
3236,3236,na nastop na v in v drugih osredn medij je treba gleda tudi kot na prilož da se v širši javnos osvetl tudi konser pogled na aktual problematik ki je morda sicer ne bi dosegel,0,0
3237,3237,v je snemal kolesar tudi tokrat nadalj na tr3,0,0
3238,3238,gleda to objav bfm se spomnet včasih kodelj žibert triglav tomač lige maleg fuzbal ekipe tipa pravnik medij pa sindik ekipe dons vsi neki kolesar maraton instagramon namest da hakla ko normal ljudi pol gremo pa na per v bife na stadion,0,0
3239,3239,pluraliz v smisl 30 sds strankar denar gre za te medij je pluraliz di merda seved naj vsak izraz mnenj zato mamo nation tv kaj ko nekater ne zelij pristop k pogovor brez postav pogoj,1,1
3240,3240,čefer ima na grbi tekmo v berga ki je bila biolo bomba,0,0
3241,3241,spet ste pomeš odstop je ker dotičn organ kot je očitn sleher opazov ki premor trohi pošten ne deluj neodvis ker pogost tako pomeš zadev in pojme se neizogib vsilj sklep da to počnet namen nevedn je opravič žlehnob pa ne,1,1
3242,3242,bolj kot pripad in pripadnik se teh 780 milijon vesel tuji proizvaj oklepn vozil,0,0
3243,3243,južna korej in ital pa tudi na primer nizoz še kar vztraj bodim dodatn previd in pozorn glede bolnik prena koronavirus ki sploh nimaj t i tipičn simpt zarad teh lahko števil okužen skokovit nara,0,0
3244,3244,sloven pa taki strokovnjak za poloml hrvas saj pa se vici kr sami pisej,1,1
3245,3245,ma se mi zdi prav da če imam jajca šimfa je potreb tudi poved če je v redu,3,1
3246,3246,ne vem tudi z njegov zagovar splav in evtanaz ne bi imenov za psihop pa gre v osnov za isto moraln dilem sam jemlj to kot salons filozof ki bi se končal v trenut ko bi se znašel v realn mesoin življ situa,0,0
3247,3247,nesre zaprt vozni pas a2 ljublj obrež,0,0
3248,3248,here we go again da bo le takšn ki se ne bodo želel cepit čim manj ko bomo oktobr novemb ali kdajkol že dobli cepiv,0,0
3249,3249,danes ce se sprehod do avstr ne opazi bist razlik ne v arhitektur ponudb trgovinah itd v 80 so bile to astron razlik si mel obcutek kot da si prisel v drug svet bolj napred bolj tehnol,0,0
3250,3250,medte polit o nedelj zapir trgov če se omeji na prioritet pri zaganj gospodar težko bo upam da odmakn politič razred akade in razisk sfere od vsakd ne bo pogubn za podjetnik delav kulturnik in ostal nekričeč,0,0
3251,3251,se strinj očitn pa se jo lahko dobi tudi s prevar volil,1,1
3252,3252,čestit in hvala lepo vas je bilo poslu,0,0
3253,3253,na to se vedno znova pozab podobn kot na to da jansa ni znal pojasn izvor svoj premoz,1,1
3254,3254,doku film pod mostovi ob 17 55 na tv slo2 gt pod most kritič prikaz življ in stisk ljudi na robu družb posled siste revšč in pretir koncen kapit,0,0
3255,3255,bo vztraj na uresničit koali pogodb čimprej ustanovit specializ sodišč za pregon najtež oblik gospodar krimin ne gre zgolj za zaščit maske probl je da v slo vse afere obvis v zraku teš6 dutb dovoljj,0,0
3256,3256,kolabor domobr s fašis ne more zbris ne sprav ne spomenik tudi če so se domobr boril proti komuniz ki naj bi bilo zlo so se boril na stran fašist ki je bilo še večje zlo,1,1
3257,3257,stari politik oz politik iz prejsn sist so bili v nastop bist boljs,1,1
3258,3258,namest dodatk sem začel furat tek vsak dan in se bom zdrav kot katerokol zimo doslej,0,0
3259,3259,prisež da sem zadrž dih do vsi ježi so preživel,0,0
3260,3260,najbrž tudi to ne vem moji mački so bili vedno vitki povpreč je pa res da jim ne pušča hrane tako kot eni čips na mizi dobij obrok in to je to da ne bi jedli iz dolgočas zdajšn pa prepros nista ješča,0,0
3261,3261,ne razum teh ljudi ki trob da lahko samo privatiz reši javni zavod potem bo res od tist ki se ga bo polast nič več progr in nadzor sveta ne sveta delav ne sindik pa naj kupi to propad ustan en bogat komunis kitaj kaj pa pol,0,0
