,hate_speech,offensive_language,class,tweet,is_offensive,is_hate
1825,2,1,2,bitch ass nigga fuck you these hoe are not got no manner realtalk,0,1
1826,0,3,1,swear they emoji,1,0
1827,0,3,1,bangthat a trust worthi bitch,1,0
1828,0,3,1,it is cute af bitch i believ you it is ju get pass trust you wit a needl to someon head,1,0
1829,0,3,1,lmaooo nooo hoeoh ok,1,0
1830,0,3,1,my name is stefani stefaniefuck you hoe,1,0
1831,0,2,1,thi bitch tri the wrong one it will all go down hill from now,1,0
1832,0,3,1,all peopl ever do on twitter is bitch get a mother fuckin diari,1,0
1833,0,3,1,i could write a book on the thing hoe sayno way jose,1,0
1834,0,0,0,too bad the optim i have for the royal you do not have for the twin take those rosei color glass off,0,0
1835,1,2,1,i am drive myself insanefag,1,0
1836,0,3,1,femal get irrit fast fuck them hoe,1,0
1837,0,3,1,bitch i call yu back the lie,1,0
1838,0,2,1,we will be togetheryu gt a job hoe,1,0
1839,0,3,1,he too rich to let that bitch get him mad like that nigga do not think at all,1,0
1840,0,3,1,grown matur pretti etc all that goe out the window when a bitch play with me,1,0
1841,0,5,1,is it me or doe kim kardashian are not look as good no morestil look better then these so call bad bitch,1,0
1842,0,3,1,a girl who is a hoe on twitter,1,0
1843,0,3,1,how do you have a beauti femal and still find a way to fuck w ratchet hoe i do not get it,1,0
1844,0,5,1,would love the parksid sport girl dress like kobe all day everyday let me see 1 of them hoe,1,0
1845,0,6,1,thi guy said he is slept with 300 girl oh ok let me puke nowi know a girl that had 70 dude slutwho are not hoe,1,0
1846,0,3,1,everi bitch tell me i act like a nigga whatev the fuck that mean,1,0
1847,0,3,1,lol the bitch not respondinglol it is cool imma get one i ju trust that more,1,0
1848,1,2,1,i am not close to be your dude master chan that is right bitch bow down to your master,1,0
1849,0,3,1,i got hella hoe,1,0
1850,0,3,1,a nigga who get alot of bitch is not go to valu you like someon els would you are just anoth one lol cut that out,1,0
1851,0,3,1,luhv you tiooa drunk bitch lol,1,0
1852,0,3,1,if you are go to talk shit about my sister do not play no pussi shit say it to her face yo justsay slapabitch,1,0
1853,2,1,2,that one friend who you greet with an insult nigger,0,1
1854,1,2,1,go text your other hoesm,1,0
1855,0,6,1,on a scale of 110 thi bitch is liter a 6,1,0
1856,0,3,1,thi dude a fuck legend bruh fuck her right in the pussi lmao true legendfuck her right in the pussi,1,0
1857,0,3,1,just seen 2 pregnant bitch fight did the look like sumo wrestler,1,0
1858,0,3,1,it is my birthday yesssssobvi nobodi care bitch,1,0
1859,0,3,1,donni a hoesinc when,1,0
1860,0,6,1,i am trynna find a bitch with a fat ass,1,0
1861,0,9,1,lool i agre the most fuck up show i ever watch wa misfit wen simon wife that hoe wa the saddest,1,0
1862,0,3,1,just saw ashton hardli anyon care wait for harri wtf bitch i would be all up in ashton grill you feel,1,0
1863,0,2,1,when hoe feel like their photo did not get enough favorit,1,0
1864,0,3,1,i see so mani mad hoe on the tl tht shit should be illegaltbh,1,0
1865,1,2,1,shorti name is masika and you all surpris she a hoe,1,0
1866,0,3,1,wifey mean the pussi good right now but you got to go in 2 monthsbas,1,0
1867,0,2,1,bro my bird stay have sex it is on a daili nowh said look ma no hand,1,0
1868,0,1,0,tag a friend that suck at flappi bird,0,0
1869,0,0,0,if you use the obamacar websit you should definit chang your password hahahahahah that is sad boon,0,0
1870,0,6,1,who cloth in the dryer i am tryna dri my clothesthrow them hoe out,1,0
1871,0,3,1,lmao nvm that is right bitch go drink some warm milk and go to bed,1,0
1872,0,6,1,bitch said i lie too much bitch you are not worth tell the truth too,1,0
1873,0,3,1,readi for anoth tat doeeee by me right hoe,1,0
1874,0,3,1,group chat bitch we call you all undercov fed watch everybodi,1,0
1875,0,3,1,smh they got to grow up at least you know these bitch want to be you i swear,1,0
1876,0,3,1,when your ex hit you with that i miss you bullshit lol bitch die,1,0
1877,0,3,1,that hoe gone jam watch if you are not throw ass bitch fuck out the parti,1,0
1878,0,3,1,yo mama wa confus when she had you lol these hoe are not got no manner,1,0
1879,0,3,1,same hoe is still at it i should have known,1,0
1880,0,3,1,fuck i look like ho i look like ye and ya look like no,1,0
1881,0,1,0,we raid nicki wig closet for the summer bad gal just want to have fun thi bitch ha the a nerv smh,0,0
1882,0,3,1,do not fall in love with a bitch bestadvic,1,0
1883,1,2,1,you all nigga think i just hang around your crib do noth bitch i be get bread too,1,0
1884,0,6,1,the kimberley stori is by far the scariest stori i have ever heard pussi,1,0
1885,3,0,2,if fleek in yo vocabulari you a faggot,0,1
1886,0,3,1,fake bitch i do not want your hug,1,0
1887,0,3,1,shine on them hoe look at my babi daddi,1,0
1888,1,2,1,i realli hate poli bitch you and me both man,1,0
1889,0,3,1,i got 1 feloni i got bitch,1,0
1890,0,3,1,i am not a bitch i am the bitch so that is ms bitch to you,1,0
1891,1,2,1,100 of the femal popul need to stop be such a bitch,1,0
1892,1,2,1,ya nigga play to fuck my nigga play for keepsthes bitch can not fuck wit me,1,0
1893,0,2,1,thi wa hung in the boy bathroom st domin silli bitch,1,0
1894,0,3,1,if you do not have your read receipt on you a bitch the bitchyest bitch ever,1,0
1895,0,3,1,dat bird bitchheavi birdcag bitch byyyyyyrrrrrrrrrrrrr bitch,1,0
1896,0,3,1,aye and when the hoe start come do not forget who put you on i will not,1,0
1897,0,3,1,you will not have to herd for hoe no more lol lmao i hope not thi shit schress,1,0
1898,0,3,1,is hoe by associ a real thing ye,1,0
1899,0,3,1,you all be like i want a love like rashad new new shit you all alreadi got one ly about who you are ass hoe lmao,1,0
1900,0,3,1,i can not talk right now i got pussi on my tongu,1,0
1901,0,3,1,we singl cuz onli hoe are left all the good one taken lmaoani femal on the tl that is singley a snobop,1,0
1902,0,0,0,i am onli back becaus i do not want to see the boy lose to trash vote5so,0,0
1903,0,2,1,in a relationship with the idea of you girl with trash love live,1,0
1904,0,3,1,my ananconda do not want none unless you clean those shitti bun hun,1,0
1905,1,2,1,shitti pussi,1,0
1906,1,2,1,ur pussi smell like dumpster juic wow,1,0
1907,0,3,1,you mean the niggaz i shot ill give you 100k if you let ani nigga smell your pussi and it do not smell like shit,1,0
1908,1,3,1,k michel pussi smell like shit,1,0
1909,2,1,2,faggot respect,0,1
1910,0,0,0,the fruit of the modern yanke farm system joba the nut,0,0
1911,0,3,1,fat chanc you will ever catch me drink a beer same bitch,1,0
1912,0,3,1,i am outsid your hous comeout thi bitch,1,0
1913,0,3,1,lmfaooooo you bitch i am use that shit from now on,1,0
1914,0,3,1,wtf bitchdasss whi i are not come to practic,1,0
1915,0,3,1,never worri about the next bitch alway worryin about the next meal i am tryna fuckin eat fuck what you talkin bout,1,0
1916,0,3,1,damn i alway be tweet you halfass tweet i meant to say hoe still do not make sens,1,0
1917,1,2,1,wealthi my aunt said i am handsom fuck you hoesbrok,1,0
1918,0,3,1,i tend to have more sens that bitch older than me that is sad,1,0
1919,0,2,1,do thi hoe want to fight right,1,0
1920,0,3,1,what hoe do i have tbh on the highest of keyssam,1,0
1921,0,3,1,whi whi whi whi whi are not kiss ani bitch anytim soon,1,0
1922,0,3,1,for the light weight pussi,1,0
1923,0,3,1,if you got netflix watch fresh that hoe live from now on my name is chuck e i am not chucki no more,1,0
1924,0,0,0,essenc fest anyon i will be there on the main stage 2 step with uncl charli,0,0
1925,2,1,2,of you unfollow me so i can not dm you so i will say it here you are a rude cunt lmao you can dm me,0,1
1926,1,2,1,i talk to ani girl who paid over 300 for her sew in show me you atleast got some type of boss bitch in you lol wth,1,0
1927,0,3,1,cute text ey bitch come over for some pizza,1,0
1928,0,3,1,no one want to see curvi women karl lagerfeld he retard,1,0
1929,0,3,1,colt nationput you all money upbitch chuassup we wa just down 24,1,0
1930,0,3,1,thi is me so badli hahahah omg you all some pussi,1,0
1931,0,3,1,lol rt if yo bitch do not read book or eat fruit she a hoe,1,0
1932,0,0,0,charli strong will have texa back as a power better power of big 12 is anybodi now,0,0
1933,0,2,1,trap keep me fli that is whi i love him ayyyyy you got that hoe at forev 21 huh,1,0
1934,0,3,1,all these bitch get mommi money nigga too,1,0
1935,1,2,1,that 6 god by drake is so trash dawg thank you ass water,1,0
1936,0,3,1,if you alreadi out of school fuck you i hate you and i hope you trip on the stage at graduat hoe,1,0
1937,2,1,2,i want affect 247 but i also want to be left alon 247 do you see the issu herefag,0,1
1938,0,3,1,show a lotta love to my sister tho but these bitch so predict i am in troubl,1,0
1939,1,2,1,nigga swear they love a honest bitch tho he salti bm,1,0
1940,0,3,1,nah lemm chill i love the bitch like trick love the kid you know thi,1,0
1941,0,3,1,nasti pay the bill bitch,1,0
1942,0,3,1,he told the bitch stop text my phone my shawti crazi glad he know,1,0
1943,0,3,1,did that bitch from frozen ever let it go,1,0
1944,0,3,1,so that histori test made me it bitch haha,1,0
1945,0,3,1,i just punch in the nose on accid becaus she just shock the crap out of me bitch that hurt,1,0
1946,0,0,0,car hop is a differ world these ghetto guy tri ask for my number lol did they have to be ghetto tho,0,0
1947,0,3,1,if you do tax fraud you bet not dare tweet about vote bitchal of them tweet they do not do polit,1,0
1948,1,2,1,them jew lawyer and doctor say nigga ran lolnop they say shit like queer though,1,0
1949,3,0,2,whi you all think it ok to be faggot and want us to be cool with them,0,1
1950,0,3,1,dude out here will tri and fuck ya bitch behind ya back and tell you she are not good for ya it happend,1,0
1951,0,0,0,on the east coast there is color hair everywher thi must be the sweetest wave ever,0,0
1952,0,0,0,b oreo a stuntcom thru,0,0
1953,0,3,1,not one singl bone in my bodi give a fuck about what the next bitch think,1,0
1954,0,3,1,i think if my girlfriend were to get lock up she would be the first one rapedpussyr bitchreal swerv,1,0
1955,0,3,1,dumb ass bitch me next time,1,0
1956,0,3,1,how do peopl even get crush on me i am like a total bitch,1,0
1957,0,3,1,look at my benz bitch i have been the shit,1,0
1958,0,3,1,cool stori bitch now pass the blunt bitch,1,0
1959,0,3,1,thi girl stress me out ion even have no hoe shit i be say lol,1,0
1960,0,0,0,i feel sorri for anyon who paid for lic becaus edc is trash music,0,0
1961,1,2,1,queen latifah the onli dyke id contempl fuck rnswait,1,0
1962,0,3,1,lol love you littl bitch,1,0
1963,0,3,1,when you want a cig but ur lovey gf will not go get them potato guilt trip citi lil bitch,1,0
1964,0,1,0,trade in my nike for a new mic i guess it is safe to say he sold sole for hi new life bada,0,0
1965,0,0,0,there is a time a place 4 decaf coffe never in the trash mommymonday humor via,0,0
1966,0,0,0,best asian massag on the brooklyn park slope top rate spa 7186220221 24,0,0
1967,0,0,0,best asian massag on the brooklyn park slope top rate spa 7186220221 24,0,0
1968,0,0,0,best asian massag on the brooklyn park slope top rate spa 7186220221 24,0,0
1969,0,0,0,best asian massag on the brooklyn park slope top rate spa 7186220221 24,0,0
1970,0,0,0,best asian massag on the brooklyn park slope top rate spa 7186220221 24,0,0
1971,0,1,0,best asian massag on the park slope top rate spa 7186220221 24,0,0
1972,0,0,0,best asian massag on the park slope top rate spa 7186220221 24,0,0
1973,0,0,0,best asian massag on the park slope top rate spa 7186220221 24,0,0
1974,0,0,0,best asian massag on the park slope top rate spa 7186220221 24,0,0
1975,0,0,0,best asian massag on the park slope top rate spa 7186220221 24,0,0
1976,0,0,0,best asian massag on the park slope top rate spa 7186220221 24,0,0
1977,0,0,0,best asian massag on the park slope top rate spa 7186220221 24,0,0
1978,0,0,0,best asian massag on the park slope top rate spa 7186220221 24,0,0
1979,0,0,0,best asian massag on the park slope top rate spa 7186220221 24,0,0
1980,0,0,0,best asian massag on the park slope top rate spa 7186220221 24,0,0
1981,0,0,0,best asian massag on the park slope top rate spa 7186220221 24,0,0
1982,0,0,0,best asian massag on the park slope top rate spa 7186220221 24,0,0
1983,0,0,0,best asian massag on the park slope top rate spa 7186220221 24,0,0
1984,0,0,0,best asian massag on the park slope top rate spa 7186220221 24,0,0
1985,0,0,0,grand open top class orient massag perfect,0,0
1986,0,0,0,grand open top class orient massag perfect,0,0
1987,0,0,0,grand open top class orient massag perfect,0,0
1988,0,0,0,grand open top class orient massag perfect,0,0
1989,0,0,0,grand open top class orient massag perfect,0,0
1990,0,0,0,grand open top class orient massag perfect,0,0
1991,0,0,0,grand open top class orient massag perfect,0,0
1992,0,0,0,grand open top class orient massag perfect,0,0
1993,0,3,1,whi lie you are my nigguh,1,0
1994,0,3,1,out bitch i am win,1,0
1995,0,3,1,i most defiantli will not let no bitch who fw a nigga i alreadi had get the best out of me fuccin wit my handmedown shit,1,0
1996,0,3,1,i keep that bitch on me it is part of my fashion so nigga see me when you see me catch me in traffic,1,0
1997,1,5,1,these bitch bound to get hurt becaus a lot of these nigga be play,1,0
1998,0,3,1,fuck your bitch,1,0
1999,0,5,1,ion have a bitch so yeah what is understood do not need to be explain,1,0
2000,0,3,1,my sister is realli go to fucken deni it but yet spray the room with febreez like realli bitch whi are you go to deni it,1,0
2001,0,2,1,thi bitch ask me whi my jean sag cuz they tryna hold my bandz up,1,0
2002,0,1,0,thot are wear ugg itsfallbecaus negro are pull out their timb,0,0
2003,0,3,1,some of you hoe too,1,0
2004,0,3,1,when tha bitch start hate that is wen a bitch lost me,1,0
2005,0,3,1,hoe round here just open leg like walmart door,1,0
2006,2,1,2,when they say him they mean dyke ron wcw,0,1
2007,1,2,1,gtmfw some rachet ass hoe drop some scriptur or religi stuff on social media,1,0
2008,0,3,1,gt metal monkey ball,1,0
2009,0,3,1,when bitch be do too much on twitter,1,0
2010,0,0,0,when it is yellow outsid,0,0
2011,0,0,0,nude are trash,0,0
2012,0,6,1,all joke asid i am goin thru it a niggah heart hurt smh,1,0
2013,0,2,1,all the hoe loyal,1,0
2014,1,5,1,and you know that i believ it becaus her pussi to mee and she do not fuck with mani niggah she do not fuck with ani niggah,1,0
2015,1,5,1,annni say fuck that niggah he soo weak he can not tell that you a freak that you are not lookin for love,1,0
2016,0,6,1,august alsina deserv that my niggah,1,0
2017,0,3,1,babi moanin got me zonenn i want thi bitch next too me pussi like ecstasi,1,0
2018,0,6,1,babyy moaaaanin got me zonenn i want thi bitch next to me pussi like ecstasi,1,0
2019,1,2,1,beat the pussi up till it red like roster and after i fuck i get to moovin like the hoova,1,0
2020,0,3,1,be in love stress ma niggah,1,0
2021,1,5,1,bitch caught a bodi about a week ago fuck with us and we get to tweekin hoe run up on that niggah get to,1,0
2022,1,5,1,broke tf outta thi niggah at 24 he stop playen defens and all,1,0
2023,1,2,1,becaus these hoe are not loyal and niggah are not either when it go down you callin for hitta that you are not,1,0
2024,2,4,1,becaus these hoe are not loyal these nigga are not either when it go down you callin for hitter that you,1,0
2025,1,2,1,club solo 1 deep fuck a valet becaus i park on the street lordddd know you can not trust these hoe,1,0
2026,0,6,1,do not ask me if i am in my feel becaus i are not no bitch i do not got those tf i am sad not in no fuck feel,1,0
