,title,text,label,succ,meta,user,mentions,prev
845,Navy names ship after gay rights advocate Harvey Milk,Man it with gays and send to cruise the shores of Iran.....A real threat to their Evinrude navy. Who's going to engineer and make the condom it has to be wrapped in?,1,,"The Navy is naming a ship in honor of the late gay rights leader Harvey Milk, who served in the Navy for four years before he began a career in San Francisco city government.",usatravler,,
846,Navy names ship after gay rights advocate Harvey Milk,Wow... Loss of words.,0,,"The Navy is naming a ship in honor of the late gay rights leader Harvey Milk, who served in the Navy for four years before he began a career in San Francisco city government.",destindiver1980,,
847,Navy names ship after gay rights advocate Harvey Milk,I am truly scared of this country now. What have we become? I am not doubting this person may be seen as a person to be recognized for his contribution in history but to name a US Navel Ship this is insane. This country would rather name a ship after a gay right activist then a person of the military maybe a person who died defended America. I am sorry but this is just wrong. It is not the place for reconnection. I don't have an issue with gay's as my grandson is gay but I refuse for them to have more clout then everyone else. A person who is gay should not define them. I think it is respectful to recognize that many have differences but not to award these differences as a power tool. Maybe they should name a ship after my husband who spent 7 1/2 years in the US Navy from 1960-1967.,1,How does naming a ship after him give gays more clout as you say? The navy decided to name this class of ship after people making significant contributions to civil and human rights. Milk did that for the gay community. There are many other classes of ships named after military personnel.,"The Navy is naming a ship in honor of the late gay rights leader Harvey Milk, who served in the Navy for four years before he began a career in San Francisco city government.",dankat2,,
848,Navy names ship after gay rights advocate Harvey Milk,How does naming a ship after him give gays more clout as you say? The navy decided to name this class of ship after people making significant contributions to civil and human rights. Milk did that for the gay community. There are many other classes of ships named after military personnel.,0,,"The Navy is naming a ship in honor of the late gay rights leader Harvey Milk, who served in the Navy for four years before he began a career in San Francisco city government.",Catmando2015,@dankat2,The next one will be Margaret Sanger
849,Navy names ship after gay rights advocate Harvey Milk,Did your husband become an activist fighting for the equal treatment of others?,0,,"The Navy is naming a ship in honor of the late gay rights leader Harvey Milk, who served in the Navy for four years before he began a career in San Francisco city government.",Jmm628,@dankat2,The next one will be Margaret Sanger
850,Navy names ship after gay rights advocate Harvey Milk,Funny to watch a bunch of Cons who never served criticizing a man who served honorably.,0,"Serving up BJ's to little boys isn't ""serving honorably""","The Navy is naming a ship in honor of the late gay rights leader Harvey Milk, who served in the Navy for four years before he began a career in San Francisco city government.",Tygher,,
851,Navy names ship after gay rights advocate Harvey Milk,"Serving up BJ's to little boys isn't ""serving honorably""",1,"I agree, so why do you keep doing it?","The Navy is naming a ship in honor of the late gay rights leader Harvey Milk, who served in the Navy for four years before he began a career in San Francisco city government.",dinsmo81,@Tygher,Good to see the Conservative hate machine rev up. Keep it up Cons--- you're quickly becoming irrelevant. Or is this the Christ-like behavior you're always talking about?
852,Navy names ship after gay rights advocate Harvey Milk,"I agree, so why do you keep doing it?",0,Why do you keep lying? He was discharged dishonourably.,"The Navy is naming a ship in honor of the late gay rights leader Harvey Milk, who served in the Navy for four years before he began a career in San Francisco city government.",Tygher,@dinsmo81 @Tygher,We've never needed someone to make America Great Again more so than right now.
853,Navy names ship after gay rights advocate Harvey Milk,He was a self admitted pedophile.,1,,"The Navy is naming a ship in honor of the late gay rights leader Harvey Milk, who served in the Navy for four years before he began a career in San Francisco city government.",madcows,,
854,Navy names ship after gay rights advocate Harvey Milk,than honorably..read the article queerbait..,0,"Oh, an article on Fox couldn't possibly be wrong. That's hilarious!","The Navy is naming a ship in honor of the late gay rights leader Harvey Milk, who served in the Navy for four years before he began a career in San Francisco city government.",GOTRUMPFORAMERICA,@tygher....other,
855,Navy names ship after gay rights advocate Harvey Milk,"Oh, an article on Fox couldn't possibly be wrong. That's hilarious!",0,Why do you keep lying? He was discharged dishonourably.,"The Navy is naming a ship in honor of the late gay rights leader Harvey Milk, who served in the Navy for four years before he began a career in San Francisco city government.",Tygher,@GOTRUMPFORAMERICA,"As a Navy Veteran, I hope that they painted a target on the hull...."
856,Navy names ship after gay rights advocate Harvey Milk,Why do you keep lying? He was discharged dishonourably.,0,Why do YOU keep lying?,"The Navy is naming a ship in honor of the late gay rights leader Harvey Milk, who served in the Navy for four years before he began a career in San Francisco city government.",TheImmortalOne,@Tygher,Good to see the Conservative hate machine rev up. Keep it up Cons--- you're quickly becoming irrelevant. Or is this the Christ-like behavior you're always talking about?
857,Navy names ship after gay rights advocate Harvey Milk,Why do YOU keep lying?,0,See I provide my sources. You just lie.,"The Navy is naming a ship in honor of the late gay rights leader Harvey Milk, who served in the Navy for four years before he began a career in San Francisco city government.",Tygher,@TheImmortalOne @Tygher,That's not even factually accurate lol WTH are you even talking about
858,Navy names ship after gay rights advocate Harvey Milk,See I provide my sources. You just lie.,0,You are probably in denial about a lot of things. No surprise there. You're broken. Sad.,"The Navy is naming a ship in honor of the late gay rights leader Harvey Milk, who served in the Navy for four years before he began a career in San Francisco city government.",TheImmortalOne,@Tygher @TheImmortalOne,Good to see the Conservative hate machine rev up. Keep it up Cons--- you're quickly becoming irrelevant. Or is this the Christ-like behavior you're always talking about?
