,tweet,is_offensive,sporni_govor
5516,Kakor se jaz spomn srednješol geograf je tlele na sliki Cape Horn Rogov špičk ki je najbol viharn območ na zemlj,ni sporni govor,0
5517,Kako bo šele junij OdpriteZobneOr COVID19 zascitnaop,ni sporni govor,0
5518,kako prepoz SDS sociopataž vsepopvprek in se ima kljub temu za elito,žalitev,1
5519,Ne pametuj ker se samo še pogrez Preber knjig vsi podpir partiz ti pa jih začno klati in ropat noč in dan Pol pa še Italij ki jih kmeri PRAV ZATO DRAŽIJO pa zbež Šele sredi 42 se slabo organiz prepoz Rdeča zver po vojni pobij 75 žrtev,žalitev,1
5520,La popsi bonbon se delaj v juzni afrik Nwn zakaj ampak mal me je sokir ta podatek,ni sporni govor,0
5521,Pozdrav zanim me kako je z matur izlet ki bodo preko Mondi organiz na Hrvask in sicer na otok Obonj Placal za hcero skoraj vse obrok kaj lahko stori,ni sporni govor,0
5522,Vsi normal vemo da je davek na goriv ena ključn postav evrops proračun in prav je tako Cenen populiz Predalič je deplas,žalitev,1
5523,V gorenj turistič sredi kljub sproš ukrep ne pričakuj večj naval,ni sporni govor,0
5524,menim da si se kot običaj spet zajeb če je v temle nizu govor o črnih možgan lahko to leti le na cepca ki ne pozna genocid nakan okupator in ne prizn nepre zaslug partiz,žalitev,1
5525,Janšev vlada vlada okolj nevarn namest da bi pustil da se virus naravn širi so njegov širjen posku zmanj na najman možno mero Naj narav zmaga Morda pa bi nara selek moral zmanj števil NVO na kako bolj razumn raven nižjo od 27000,žalitev,1
5526,OMG GLEJ TOLE V DALMACIJI KAKO HUDO VSE JE STEKLENO TUT TLA TI PA 1300 METROV NAD PREPADOM UPAŠ,ni sporni govor,0
5527,Vas zanim kako potek vaje članov prekmur zasedb Marko banda ki se zarad ukrep prepoved giban izven svojih občin ne morej sreča Potem si oglejt posnetek vestnik,ni sporni govor,0
5528,Na Švedsk celo polic ni mogla več prikr resni in je prizn da so ti mladi krimin v velik večin iz nogo con,žalitev,1
5529,Saša Drago Naslov je izgin Vsebin krute okoljs in zdravs posled ki so ostal pa v birokr pragoz ne štej,ni sporni govor,0
5530,pa kdo se sploh primer z italij zdravnik In ideja da jočem bolj kot tam kjer se dnevn odloč o tem kdo bo živel Kakšn bedno podtik Sicer pa glede razvajenos Slo smo na 22 mestu po št dr per capit,ni sporni govor,0
5531,Kar 1 LETO BREZPLAČNO spremljaj progr opcij ob vezav za 24 mesec Prever v Mojem Telek in si vključ akcij HBO VOYO Pink Balkan Eksploz ali CineStar TV Premier,ni sporni govor,0
5532,Sem te zadnjič vpraš če lahko te dobrot posnamemkaj se jezis zdajs vedel da se boš kurcil,nespodobni govor,1
5533,In ti dvoličnež pokvar v dno duše iz NSI in SDS naj bi nas vodil,nasilje,1
5534,Ne vem od kdaj se tikav pa tudi nivo ki ga v sporo izkazujet je primer le za funkcion pismeneGr na block Lp,žalitev,1
5535,Bedak Se opravičuj ob takem razmi vam kaj drug ne morem napis,žalitev,1
5536,Gospa Tonin misli da vam vecin v Sloven ne bi zamerlilaC bi sredi Kamni dali mulcu en vzgojn focn,žalitev,1
5537,Ja ja pridn delaj d abom jaz na vrhu denar stel Kaj bos lulat hodil kaj ce ravno takrat zadenes na lotu,ni sporni govor,0
5538,Pri taki oblas bi bil po mojem po dveh mesec v minus Ampak vsaj 20 mandel bi bilo kater rodbin bi bile za nasled 3 gener preskr,žalitev,1
5539,Pravil V tem trenut moram zamej tovrst širjen,ni sporni govor,0
5540,Samo dva poskus je rabil da je zadel drzav,ni sporni govor,0
5541,Nebi pogoj let z tem kolk kdo ve Nekater so od zacet do konca zatuc,žalitev,1
5542,Meni se pa dozdev da komunis čakaj pravo prilož,žalitev,1
5543,Kuca maksov mesar kot opeva thompsonvjekoslav lubur maksk je bil najhuj klave in sadist,žalitev,1
5544,Jebet pa sem stal z zastav na balkon,nespodobni govor,1
5545,Jaz jih nepa čist komot žvimd je Muskov SpaceX priletel na ISS vem pa tudi brez njih,ni sporni govor,0
5546,Ne verja hvaln Vesel za stanov koleg Knafl Če izjav da bolnik kristj ne sme dobit respirator ker mu bo pomag Kristus tak človek v zdravs nima kaj iskat Niti v selekt bolni Ptuj Je Pertinač to spregled iz malomarnos ali namern,žalitev,1
5547,Oprav se jimav umazan zival jansis,žalitev,1
5548,ce hoces ti zriht mam ene 1500m2 na klanc za konkret prekop,ni sporni govor,0
5549,Noro več kot si javni zavod v svoji servilnos do vladaj politik popoln napačn razlag svobo govor Ta absurd zahtev nima noben pravn podlag,žalitev,1
5550,Ni fajn ne Gre za komplek situa Probl ni težko izpostav rešitv je pa težko najti Pa še to samo enega vidik probl,ni sporni govor,0
5551,Dokler mi ne morem na potep lahko potep pride k nam nas vabi na štiriur vožnj z Audij A6 Sedan po pokraj Novi južni Wales Prised OstaniD,ni sporni govor,0
5552,Komentar je bil sarkaz,ni sporni govor,0
5553,Iščem učitel igran na harmonikoD jutri moram znati zaigr GolicoPonud pod MEH NAJ ODPIHNE GUSLE,ni sporni govor,0
5554,Zato pa mora drJaklič v družb teh komunistič lol tolikok pisat ločen mnenj,žalitev,1
5555,Prepr sem da je marsikater tudi ali predvs levi politik jedel pil spal seksal itd na račun podjet ko je bilo npr SCT,žalitev,1
5556,Sloven vam ravno ne ležiVs petke KOLESARIJO ker med tedno IZPOLNJUJEJO OBRAZCE za državn pomoč,žalitev,1
5557,Popold sem se s koles zapelj po mejah nase obcin mostu cez AC pa sem se zrtvov in posebn za posnel stanj poostr nadzor Hvala bogu da smo potegn polic z nase juzne meje Ker sicerfol je res nediscip,ni sporni govor,0
5558,V vsak dannaj vsake pol urenab eno in isto resni na poroč na radij in televizijiN prever iz znanih me in priimekter zanesl virovTrač pa iz neznan in nezanes virovbrez preverjanjaKolikok je sodi že dokaz da na V lažej,žalitev,1
5559,Zdaj se je ta komunajzar lopov spet pojav Kje se je skriv ko je bilo najhu In kje se bo ko bo spet hudo,žalitev,1
5560,V času ko vsi bolj ali manj razmiš o epide je vsaka spodbud novic tolik bolj pomemb domžal,ni sporni govor,0
5561,Ja Zato nujno ohranit sredin vlado in ne dovolit prevr rdečih parazit,žalitev,1
5562,Ljudj se odziv na različ način Eni se pogovar za mizo Drugi gredo na ulice Tretj se zgolj skriv za tviti Vse je legit ni pa vse konstruk Mi se bomo raje dokaz z dejanj ne besed,ni sporni govor,0
5563,Moram dat ven iz sebe smo nekater obsed ki se že desetlet potik po bbs forum ircu tw in dalje s svoji nicki avatar in potem pride trol ki si nared nekinek ne zna uporab neta in bi se rad igral v peskovnik potem ga daš na block,žalitev,1
5564,Dr Predalič brezkompromis Pod nasled vlado ne bo priredit z rdečo zvezd ne ideol YU profil policis via,žalitev,1
5565,O ja pa ja pa kc od svete Neže Če ni bil za to bi jasno in glasn to poved ko je bil čas za to in Alenč bi moral predlag nekog drug,nespodobni govor,1
5566,To je tako kot ko trgov in gostin zmotn trdij da bodo zarad uvedb pešcon na njih ulici imeli slabš promet,ni sporni govor,0
5567,Poslov prostor 626 m2 Ljutomer Izklcena33000,ni sporni govor,0
5568,Zunaj nekdo pije poje in žvižg pa ne vem ali so minimatur podalj današn slavj ali je kaj drugo,ni sporni govor,0
5569,To je bilo predstav v smisl da je to zame nekaj nepredstav nemog Taki prizor bi služil kvečj za terap za seksu manijak da jih mine pohot,žalitev,1
5570,Kaj misl kolik oziro kaj mora imeti človek v glavi da pravočas reagir,ni sporni govor,0
5571,Nared bo do dve oddaj v petek zvečerkak se ze reče Tisti cigu migam,žalitev,1
5572,Ti bi kdo vrgel nazaj manj smoga ergo manj pljučn obolen manj promet nesreč manj nesreč v splošn ker smo bili doma Ta zadev ni hec in je čisto fajn vaja za takrat ko bo kej še bolj grdeg mimo priletel,ni sporni govor,0
5573,Ma vsi LFC dresi ki krož po netu so bolj bruhan verz,žalitev,1
5574,Eni imajo žurko v naselj sliši se kot leta 88 v Bučan pri Nerezinah na Lošinj,ni sporni govor,0
5575,Če sta skupaj že ceeel večn seksaj TAKO in vajin pože bo spet na vrhun,ni sporni govor,0
5576,NA TERENU Z sva prever kako se ob vrnitv na igri znajd nogomet Na stadion kot pred začetk izmen v tovarn,ni sporni govor,0
5577,Kreh krehDres kreh kreh Hambur kreh kreh 600000 pobit nemšk civil v angloamer bombar kreh kreh Hiroš kreh kreh Nagasak,ni sporni govor,0
5578,Tudi jaz se abonir pri tebi Torej prveg staln gosta v svoji bodoč gostil že imaš,ni sporni govor,0
5579,A mal te prpa grims nezakonit zbiran ljudi 2742020 organ bojo moral ukrep,žalitev,1
5580,Boris A Novak krul vi pesnik kater finan levak ker vam na trgu ne uspe Dober tek,žalitev,1
5581,Žrtvov vedno prina življ tiste ki daje in tiste ki prej,ni sporni govor,0
5582,Zdravs ustan bodo danes znova začel izvaj nenujn ambul specialistič dejavnos nekater podjet pa bodo spet zagnal proizvod,ni sporni govor,0
5583,Eden zadnj SLOStalinis Verjet bolje prosper pri nas kot bi pod Titom,žalitev,1
5584,Ali ste znorel Kakšn projek vlada neki Dokaz nesposob in še si ne dajo miru,žalitev,1
5585,Študen organiz ostro nad Jelinčič Tudi poslan SNS so podprl predlog enkrat pomoč,ni sporni govor,0
5586,Požar eksploz 1 02 2020 1524 PrijavaOb 1524 so na Kolodvor cesti v Kočevj gorel železn prag ki so ostal po obnov železn proge Kočev Ribni Požar so pogas gasil PGD Kočev,ni sporni govor,0
5587,Jaz ene ki so v borbi za pretek proti resni razum pa ne odobrav Drugih predvs mlajš brez vpletenos v neke interes mreže pa ne Res ne šteka tega Dobr Repet mešaj govno pa mogoč koga zbega sam a je res tko čudno pa revizioniz to leta 2020,žalitev,1
5588,Pa saj so zriht 3 večje penzijeAl ste vi zahtev,ni sporni govor,0
5589,Ko model v vsej svoji zaverovanos v nekaj sprod tako vpraš in odgovor potem veš da je to zadnj stadij Samo še domov k mami ali pa v umobol Lahko se pa malo podruž,žalitev,1
5590,Jurčak dvoran v rotund župnij doma na Rakovnik je bila premaj za zbran urejen in priprav gradiv o Andrej Majcn ob sklepn seji ob zaključ škofij postop za beatifik in kanoniz Božj služab Andre Majcn,ni sporni govor,0
5591,Glej glej kako dešnjakar skrbi usoda starej Pravi človekoljub,žalitev,1
5592,Iz tvojih ust v božja ušesa samo dopovej to ljude ko leva medijs ofenz dela vse da jih očrni,žalitev,1
5593,To je zaenkr državn monopol,ni sporni govor,0
5594,do dans sem mislu da jo izvol parla z glas poslan Se pa ucim in pricakuj nov uvid od tebe K je pac dan za mrvo,ni sporni govor,0
5595,Zagot obstaj smern Pri 800 respirator bi gotov ukrep bili nekolik milej Sicer pa o oprem v bolnicah nima smisl izgubl besed,ni sporni govor,0
5596,V deset dneh od priseg je vlada priprav prvi paket Šarec je prvi ukrep ne paket sprav v parla po dveh mesec,žalitev,1
5597,Jp Del recept je zagot tudi to da svoje identitet na zgrad zgolj okoli dejstv da si mama Ker sicer je pot v vseživl odvisn mamin sinčk že tlakov,žalitev,1
5598,malce naivn se mi zdi to njegov kolesar na njegov mestu bi si sigurn priprav dokum za kakšen zagovor,žalitev,1
5599,Zato jaz enih par doma sklad kitar seved tudi če vsem potrg strun imam še GarageB,ni sporni govor,0
5600,VIDEO KDO VAM LAŽE Kako se je LMŠ ob nastop Janšev vlade še dodatn radikaliz v levo,žalitev,1
5601,Transob migrantiz kar je najhuj migran prekršek sploh,žalitev,1
5602,Lahko print screenN vem zakaj a Metka me blokir,ni sporni govor,0
5603,V Kranj bi se lahko vpisal med strel tudi Mitja Lotrič a se je izkaz vratar Triglav plts PrvaLig footb soccer footballseason sport sportalgoool TRICEL,ni sporni govor,0
5604,jutran verziPop Vinko MderndorferPros sveta 2011jutranjiver poez vinkomoderndorfer prostostsvet,ni sporni govor,0
5605,Aja pa rekla naj nehaj prena WTF nam bodo,ni sporni govor,0
5606,Več sprehaj več smeti Na velik žalost,ni sporni govor,0
5607,Selektor sloven košarkar reprez Rado Trifunović je izbral 14 kandid za prihajaj kvalifik tekme za EuroBasket 2021 Na sezna je tudi novin iz ZDA Jordan Morgan ki je pred kratk prejel sloven državl,ni sporni govor,0
5608,Zakaj pa se potem ta patetič pisun na forint Tomašič ne more spopr s posled svojih laži Blokir bolj in več kot njegov šef vogr janoš D,žalitev,1
5609,FVG je kot naša Primor zelo malo smrti zelo malo okužen ITA GO je v regij še najman problematič Trst vodi daleč pred vsemi ostal v FVG,ni sporni govor,0
5610,Pa misli da so res vsi člani nekaj je gotov famil pa novinar,ni sporni govor,0
5611,Kaj je brez zveze Da poslan misl da je nismo upravič do javnih sredst ker se ne strinj z njimi Takim zagot ni mesto v parla ergo mrš,žalitev,1
5612,Kot prvi od teh ki ima svojo glavo in zna v življ še kaj drug kot kimat je zagot,ni sporni govor,0
5613,Starš niso porab nič energ ker smo si opravič pisal sami,ni sporni govor,0
5614,Očitn je avto dovolj visok da se labrador splaz pod njega da sprav žogic venIn potem imaš tigras labrador Nova pasma,ni sporni govor,0
5615,sami luzerj vecni studen narko kulturnik nevladnik vsi prises na drzavn proracun taksn protes,žalitev,1
5616,Tole je en pocen in nepotreb PR Vseskoz govor da rabij mir za resev krize In da naj jim nihce ne gleda pod prste Ampak vsak dan se najde cas da se napad prejsn vpado ki je je pol itak v sedanj,ni sporni govor,0
5617,On je vse požegn čeprav morda ni vedel zakaj gre Tako kot tudi zdaj ne ve,žalitev,1
5618,Sem ga sedaj liter kupil kao za test da vidim ali je isti Samo reteo embalaž je ista okus pa je čist voden od takrat ko sem bil mulc in je bila pijač moje mlados,ni sporni govor,0
5619,Direktor NIJZ Krekn včeraj vladn novinar konfer poudar pri nošenj mask ne gre za obveznostampak priporočilod se po1str sami zaščit pred okužboh pa prepreč njen morebit prenosN ne bo tekel za vamin vam ne bo grozilvas kaznov,ni sporni govor,0
5620,Izjem članek Draga Ocvir Sam nisem pomemb človek Toda prosi vas prijatel na Twitter naj vam krona pade z glave in delit ta članek Ali pa delit samo pomemb ljude Torej ste samo prijatel,ni sporni govor,0
5621,Saj res levic ki je znana po smisl humor bi bila verjet navdu če bi ta twit skupaj z njeni naslov dobil Zagreb vrhunskihumor,žalitev,1
5622,Maček ima trajn posled je zelo razdraž in žleht,ni sporni govor,0
5623,Se vidi slaba obvešč Učink so pozit Za to se uporab statis Čez milijon okužen petdeset tisoč smrtn žrtev od tega jih je skoraj štirideset tisoč iz Itali Špani Kitajs in Amerik Mortalitet je večja v državah ki imajo sprivatiz zdrav,ni sporni govor,0
5624,Res tota šit Očitn jim ne pride na misel da ljudj delam Da ne govor o tem kolk mi je dvign pritis da ti banke še zmero račun proviz če storit na pošti plačas s karti In to v tem času ko povsod govor da je velik bolj varno poslov s karti,ni sporni govor,0
5625,Za to obsta verjet razlog Kako je uredn ime Sloven,ni sporni govor,0
5626,Edino dobro sta ga nared jeda sta odstop,ni sporni govor,0
5627,Mojca hvala ker beret Nekater očitn še eksplicit naved in znotraj oklepaj ne zadošč in narob preber,žalitev,1
5628,Evo Mirovn inštitut 100 jurjev mesečn Samo zato ker so levičar prepr da so nadkas vsi ostal pa da za njih delam Do kdaj še,žalitev,1
5629,Ko mi je po pol dneva medic tehnik prinesel kozar čaja se je okrog obrnil in jaz sem ga spil v trenut ter ga prosil več Se je obrnil nazaj in mi ves zaprepad rekel če sem nor da bi to moral piti zelo počas in postop po požirk No nič mi ni bilo zarad tega,ni sporni govor,0
5630,Tako da ima stene znotraj hladil bolj hladn kot je temperatur hrane ki jo hladi oz odvaj toplot,ni sporni govor,0
5631,Kaže da v zvezi s prevar z maska nihče ni sprav v žep niti centa Torej ni šlo za prevar pač pa za čisto diverz s kater se skuša zmanj učinkovit Janšev vlade Ni težko ocen kdo bi imel za takšn diverz največ motiv,žalitev,1
5632,To je najbol način za odprav levičar izraz Janšev Tako da mu pripi pozit pomen,žalitev,1
5633,Indologis Otto Von Bhtlin niti ni tako znan čeprav je njegov Magnus opus SanskritDeut slovar v 7 knjigah za kater je porab 23 let,ni sporni govor,0
5634,Večin se strinj Kot prof na šolsk centr vem da tega v ŠC ni mogoč zagot Dretj po hodnik vsakih 45 minut je prava bomba za širit okužb,ni sporni govor,0
5635,1 voliv mu je lajkal fotko iz naslonjač Eni so za protes priprav riskir petkov popold,ni sporni govor,0
5636,Če je Šarec vse kar komunistič mafij lahko ponud so končn pred vrati pravi skaziceČ misl da bodo razne znucan LDSovk ali Alibab prevzel oblast za tri jurje ste zamud stolet,žalitev,1
5637,Vi ste pa za člani tako toplih ljubez in spremaj ljudi skrajn nesra samop,žalitev,1
5638,Se mi zdi lepo da niso zaigr Slakov Čebelar glede na to da so kvote za pobit dvign iz 7 na 20,ni sporni govor,0
5639,Nekje pasaj si slišal levaked se jih žalič rečešd izhaj iz komuniz,žalitev,1
5640,Mulčev straš motiv igrat internet igro s frend je še pa še olajš privzgaj navad branj leposl saj je branj prepros na dnevn sezna pogoj za igran,ni sporni govor,0
5641,Mario Fafangel Na NIJZ podaj ocene o podobnos epidemiol slik v sosedn državah Glede tega je situa v EU ugodn meni V to fazo vstop tudi Ital Po zadnj podatk podatk je situa v nekater provincah primer s sloven,ni sporni govor,0
5642,NOGOMET Zarad pande bi prestop vredn nogomet lahko padla za 10 milijar evrov,ni sporni govor,0
5643,Kordi bi ukinil našo SlovenijoTak kot je Kordi zbasat v sekret in potegnit vodoSeved temeljit kot leta 91 ko smo jih samo ustavn ukinil,žalitev,1
5644,Kate in Willi imata lepo vzgoj otrok Komu gre pripis zasluge,ni sporni govor,0
5645,Po novem desnos ne kupoj več v noben trgov kjer bo stran uvedl Komzu za njih,ni sporni govor,0
5646,No ja glede meja pa nimam ravno nekeg uspehaz je vstop kar tako brez vseh procedur mogoc samo na Madžar,ni sporni govor,0
